# T9	Mean Rate	One Sigma
8.3145678	149.06	1.0496633
8.4694598	149.06	1.0496633
8.6272373	149.06	1.0496633
8.787954	149.06	1.0496633
8.9516647	149.06	1.0496633
9.1184252	149.06	1.0496633
9.2882923	149.06	1.0496633
9.4613238	149.06	1.0496633
9.6375787	149.06	1.0496633
9.817117	149.06	1.0496633
10.0	149.06	1.0496633
