# T9	Mean Rate	One Sigma
0.0854798	3219775000.0	1.0214503
0.0870722	3209120300.0	1.0214534
0.0886943	3198387700.0	1.0214564
0.0903466	3187573200.0	1.0214595
0.0920297	3176675000.0	1.0214624
0.0937441	3165691000.0	1.0214657
0.0954904	3154617900.0	1.0214689
0.0972693	3143456300.0	1.0214719
0.0990814	3132201500.0	1.0214752
0.1009272	3120855300.0	1.0214785
0.1028073	3109414000.0	1.0214819
0.1047225	3097879600.0	1.0214851
0.1066734	3086247700.0	1.0214884
0.1086606	3074521000.0	1.0214918
0.1106848	3062697200.0	1.0214951
0.1127468	3050775800.0	1.0214986
0.1148472	3038760000.0	1.021502
0.1169866	3026646500.0	1.0215055
0.119166	3014437000.0	1.021509
0.1213859	3002133000.0	1.0215126
0.1236472	2989733400.0	1.0215161
0.1259506	2977241000.0	1.0215197
0.128297	2964655400.0	1.0215231
0.130687	2951978500.0	1.0215269
0.1331216	2939212300.0	1.0215305
0.1356015	2926358500.0	1.021534
0.1381276	2913415000.0	1.0215377
0.1407008	2900389400.0	1.0215412
0.1433219	2887278000.0	1.0215449
0.1459919	2874084900.0	1.0215486
0.1487115	2860813600.0	1.0215522
0.1514819	2847465000.0	1.0215559
0.1543038	2834042400.0	1.0215595
0.1571784	2820544000.0	1.0215634
0.1601064	2806978800.0	1.021567
0.1630891	2793345000.0	1.0215707
0.1661273	2779646200.0	1.0215744
0.169222	2765884700.0	1.021578
0.1723745	2752064800.0	1.0215818
0.1755856	2738187500.0	1.0215855
0.1788566	2724257300.0	1.021589
0.1821885	2710275000.0	1.0215927
0.1855825	2696247800.0	1.0215963
0.1890397	2682174000.0	1.0215999
0.1925614	2668059000.0	1.0216036
0.1961486	2653905400.0	1.021607
0.1998026	2639716900.0	1.0216107
0.2035248	2625496300.0	1.0216143
0.2073162	2611249200.0	1.0216177
0.2111783	2596973600.0	1.0216213
0.2151123	2582680000.0	1.0216246
0.2191197	2568365800.0	1.021628
0.2232016	2554037000.0	1.0216314
0.2273597	2539695400.0	1.0216347
0.2315951	2525344800.0	1.0216382
0.2359095	2510992000.0	1.0216414
0.2403043	2496636700.0	1.0216448
0.2447809	2482282000.0	1.0216478
0.2493409	2467934500.0	1.021651
0.2539859	2453595100.0	1.0216541
0.2587174	2439267600.0	1.0216572
0.2635371	2424957400.0	1.0216602
0.2684465	2410666800.0	1.021663
0.2734474	2396398000.0	1.0216659
0.2785414	2382154800.0	1.0216686
0.2837304	2367940400.0	1.0216714
0.289016	2353760300.0	1.021674
0.2944	2339614000.0	1.0216769
0.2998844	2325509600.0	1.0216794
0.305471	2311447000.0	1.0216817
0.3111616	2297430800.0	1.0216839
0.3169582	2283463000.0	1.0216861
0.3228628	2269546500.0	1.0216886
0.3288774	2255687200.0	1.0216906
0.3350041	2241886000.0	1.0216928
0.3412449	2228145000.0	1.0216944
0.3476019	2214470700.0	1.0216962
0.3540774	2200864300.0	1.0216979
0.3606735	2187327000.0	1.0216995
0.3673925	2173861600.0	1.021701
0.3742366	2160475000.0	1.0217024
0.3812083	2147165800.0	1.0217037
0.3883098	2133937300.0	1.0217048
0.3955436	2120794800.0	1.021706
0.4029122	2107739300.0	1.0217069
0.4104181	2094772500.0	1.0217077
0.4180637	2081895800.0	1.0217081
0.4258518	2069113900.0	1.0217091
0.433785	2056428900.0	1.0217094
0.441866	2043840600.0	1.02171
0.4500975	2031354500.0	1.0217099
0.4584824	2018970500.0	1.0217099
0.4670234	2006690200.0	1.02171
0.4757236	1994518500.0	1.0217097
0.4845859	1982454700.0	1.0217091
0.4936132	1970499200.0	1.0217091
0.5028087	1958654200.0	1.0217084
0.5121755	1946923800.0	1.0217075
0.5217169	1935307600.0	1.0217068
0.5314359	1923807500.0	1.0217057
0.541336	1912424700.0	1.0217044
0.5514206	1901157500.0	1.0217035
0.561693	1890011600.0	1.021702
0.5721568	1878986500.0	1.0217001
0.5828155	1868080300.0	1.0216988
0.5936727	1857293400.0	1.021697
0.6047322	1846634500.0	1.0216948
0.6159978	1836091100.0	1.0216928
0.6274732	1825677000.0	1.0216906
0.6391624	1815383700.0	1.0216881
0.6510694	1805212300.0	1.021686
0.6631981	1795166100.0	1.0216831
0.6755528	1785244900.0	1.0216802
0.6881377	1775441700.0	1.0216782
0.700957	1765764700.0	1.0216745
0.7140151	1756211100.0	1.0216715
0.7273165	1746779900.0	1.0216683
0.7408657	1737468500.0	1.0216647
0.7546673	1728272900.0	1.0216621
0.768726	1719201800.0	1.0216584
0.7830465	1710248700.0	1.0216554
0.7976339	1701413100.0	1.0216514
0.812493	1692692700.0	1.021648
0.8276289	1684089000.0	1.021644
0.8430468	1675598300.0	1.0216407
0.8587519	1667218600.0	1.0216364
0.8747496	1658947600.0	1.0216329
0.8910453	1650788000.0	1.0216283
0.9076446	1642734800.0	1.0216248
0.9245531	1634785700.0	1.0216206
0.9417766	1626937300.0	1.0216163
0.9593209	1619187100.0	1.0216129
0.9771921	1611537400.0	1.0216079
0.9953962	1603984600.0	1.0216036
1.0139395	1596520600.0	1.0215999
1.0328281	1589150800.0	1.0215954
1.0520687	1581863700.0	1.0215911
