# T9	Mean Rate	One Sigma
1.5501751	492430080.0	1.0021478
1.5790533	493128900.0	1.0021434
1.6084695	493841020.0	1.002139
1.6384336	494561060.0	1.0021347
1.668956	495285000.0	1.0021305
1.700047	496007230.0	1.0021265
1.7317171	496719460.0	1.0021225
1.7639773	497414800.0	1.0021187
1.7968384	498084400.0	1.0021151
1.8303117	498716700.0	1.0021117
1.8644085	499300160.0	1.0021085
1.8991406	499822000.0	1.0021056
1.9345197	500264900.0	1.0021029
1.9705578	500610460.0	1.0021006
2.0072673	500836960.0	1.0020987
2.0446607	500923650.0	1.0020971
2.0827506	500838430.0	1.0020963
2.1215502	500555700.0	1.002096
2.1610725	500034180.0	1.0020967
2.2013311	499238050.0	1.0020982
2.2423397	498118430.0	1.002101
2.2841122	496625200.0	1.0021052
2.3266629	494700900.0	1.0021112
2.3700063	492279300.0	1.0021194
2.4141571	489281500.0	1.0021304
2.4591304	485628930.0	1.0021448
2.5049415	481732000.0	1.0021613
2.5516061	481732000.0	1.0021613
2.5991399	481732000.0	1.0021613
2.6475593	481732000.0	1.0021613
2.6968806	481732000.0	1.0021613
2.7471208	481732000.0	1.0021613
2.7982969	481732000.0	1.0021613
2.8504263	481732000.0	1.0021613
2.9035269	481732000.0	1.0021613
2.9576167	481732000.0	1.0021613
3.0127141	481732000.0	1.0021613
3.0688379	481732000.0	1.0021613
3.1260072	481732000.0	1.0021613
3.1842416	481732000.0	1.0021613
3.2435608	481732000.0	1.0021613
3.3039851	481732000.0	1.0021613
3.365535	481732000.0	1.0021613
3.4282315	481732000.0	1.0021613
3.492096	481732000.0	1.0021613
3.5571502	481732000.0	1.0021613
3.6234163	481732000.0	1.0021613
3.6909169	481732000.0	1.0021613
3.759675	481732000.0	1.0021613
3.8297139	481732000.0	1.0021613
3.9010576	481732000.0	1.0021613
3.9737304	481732000.0	1.0021613
4.047757	481732000.0	1.0021613
4.1231626	481732000.0	1.0021613
4.1999729	481732000.0	1.0021613
4.2782142	481732000.0	1.0021613
4.357913	481732000.0	1.0021613
4.4390965	481732000.0	1.0021613
4.5217924	481732000.0	1.0021613
4.6060288	481732000.0	1.0021613
4.6918345	481732000.0	1.0021613
4.7792386	481732000.0	1.0021613
4.868271	481732000.0	1.0021613
4.958962	481732000.0	1.0021613
5.0513425	481732000.0	1.0021613
5.1454439	481732000.0	1.0021613
5.2412983	481732000.0	1.0021613
5.3389384	481732000.0	1.0021613
5.4383974	481732000.0	1.0021613
5.5397093	481732000.0	1.0021613
5.6429085	481732000.0	1.0021613
5.7480302	481732000.0	1.0021613
5.8551102	481732000.0	1.0021613
5.9641849	481732000.0	1.0021613
6.0752917	481732000.0	1.0021613
6.1884682	481732000.0	1.0021613
