# T9	Mean Rate	One Sigma
7.7228136	46046.64	1.2
7.8666818	47203.594	1.2
8.0132301	48388.75	1.2
8.1625085	49602.746	1.2
8.3145678	50846.273	1.2
8.4694598	52120.02	1.2
8.6272373	53424.71	1.2
8.787954	54761.043	1.2000002
8.9516647	56129.77	1.2
9.1184252	57531.656	1.2
9.2882923	58967.47	1.2
9.4613238	60437.984	1.2
9.6375787	61944.04	1.2
9.817117	63486.434	1.2
10.0	65066.04	1.2
