# T9	Mean Rate	One Sigma
4.1231626	41661800.0	1.0099995
4.1999729	41661800.0	1.0099995
4.2782142	41661800.0	1.0099995
4.357913	41661800.0	1.0099995
4.4390965	41661800.0	1.0099995
4.5217924	41661800.0	1.0099995
4.6060288	41661800.0	1.0099995
4.6918345	41661800.0	1.0099995
4.7792386	41661800.0	1.0099995
4.868271	41661800.0	1.0099995
4.958962	41661800.0	1.0099995
5.0513425	41661800.0	1.0099995
5.1454439	41661800.0	1.0099995
5.2412983	41661800.0	1.0099995
5.3389384	41661800.0	1.0099995
5.4383974	41661800.0	1.0099995
5.5397093	41661800.0	1.0099995
5.6429085	41661800.0	1.0099995
5.7480302	41661800.0	1.0099995
5.8551102	41661800.0	1.0099995
5.9641849	41661800.0	1.0099995
6.0752917	41661800.0	1.0099995
6.1884682	41661800.0	1.0099995
6.3037532	41661800.0	1.0099995
6.4211857	41661800.0	1.0099995
6.5408059	41661800.0	1.0099995
6.6626545	41661800.0	1.0099995
6.7867731	41661800.0	1.0099995
6.9132038	41661800.0	1.0099995
7.0419898	41661800.0	1.0099995
7.1731749	41661800.0	1.0099995
7.306804	41661800.0	1.0099995
7.4429223	41661800.0	1.0099995
7.5815765	41661800.0	1.0099995
7.7228136	41661800.0	1.0099995
7.8666818	41661800.0	1.0099995
8.0132301	41661800.0	1.0099995
8.1625085	41661800.0	1.0099995
8.3145678	41661800.0	1.0099995
8.4694598	41661800.0	1.0099995
8.6272373	41661800.0	1.0099995
8.787954	41661800.0	1.0099995
8.9516647	41661800.0	1.0099995
9.1184252	41661800.0	1.0099995
9.2882923	41661800.0	1.0099995
9.4613238	41661800.0	1.0099995
9.6375787	41661800.0	1.0099995
9.817117	41661800.0	1.0099995
10.0	41661800.0	1.0099995
